0.000000	0.000000
0.006988	9.980632
0.013977	9.922200
0.020965	9.824532
0.027953	9.688013
0.034942	9.513183
0.041930	9.300734
0.048918	9.051505
0.055906	8.766483
0.062895	8.446794
0.069883	8.093703
0.076871	7.708606
0.083860	7.293026
0.090848	6.848606
0.097836	6.377103
0.104825	5.880382
0.111813	5.360408
0.118801	4.819236
0.125789	4.259007
0.132778	3.681936
0.139766	3.090305
0.146754	2.486453
0.153743	1.872769
0.160731	1.251679
0.167719	0.625639
0.174708	-0.002874
0.181696	-0.631377
0.188684	-1.257382
0.195673	-1.878416
0.202661	-2.492021
0.209649	-3.095771
0.216637	-3.687280
0.223626	-4.264207
0.230614	-4.824272
0.237602	-5.365260
0.244591	-5.885031
0.251579	-6.381530
0.258567	-6.852793
0.265556	-7.296958
0.272544	-7.712267
0.279532	-8.097078
0.286521	-8.449870
0.293509	-8.769247
0.300497	-9.053947
0.307485	-9.302844
0.314474	-9.514952
0.321462	-9.689435
0.328450	-9.825601
0.335439	-9.922913
0.342427	-9.980984
0.349415	-9.999587
0.356404	-9.978646
0.363392	-9.918246
0.370380	-9.818625
0.377368	-9.680176
0.384357	-9.503447
0.391345	-9.289138
0.398333	-9.038095
0.405322	-8.751312
0.412310	-8.429922
0.419298	-8.075197
0.426287	-7.688538
0.433275	-7.271476
0.440263	-6.825659
0.447252	-6.352850
0.454240	-5.854919
0.461228	-5.333835
0.468216	-4.791659
0.475205	-4.230535
0.482193	-3.652681
0.489181	-3.060383
0.496170	-2.455982
0.503158	-1.841870
0.510146	-1.220474
0.517135	-0.594252
0.524123	0.034320
0.531111	0.662757
0.538100	1.288573
0.545088	1.909293
0.552076	2.522462
0.559064	3.125657
0.566053	3.716492
0.573041	4.292630
0.580029	4.851793
0.587018	5.391770
0.594006	5.910425
0.600994	6.405708
0.607983	6.875660
0.614971	7.318423
0.621959	7.732245
0.628947	8.115490
0.635936	8.466643
0.642924	8.784316
0.649912	9.067251
0.656901	9.314330
0.663889	9.524577
0.670877	9.697158
0.677866	9.831393
0.684854	9.926751
0.691842	9.982853
0.698831	9.999479
0.705819	9.976562
0.712807	9.914194
0.719795	9.812620
0.726784	9.672243
0.733772	9.493618
0.740760	9.277451
0.747749	9.024596
0.754737	8.736054
0.761725	8.412966
0.768714	8.056610
0.775702	7.668394
0.782690	7.249853
0.789679	6.802644
0.796667	6.328534
0.803655	5.829398
0.810643	5.307210
0.817632	4.764035
0.824620	4.202021
0.831608	3.623390
0.838597	3.030430
0.845585	2.425487
0.852573	1.810953
0.859562	1.189257
0.866550	0.562858
0.873538	-0.065766
0.880526	-0.694131
0.887515	-1.319750
0.894503	-1.940151
0.901491	-2.552879
0.908480	-3.155512
0.915468	-3.745667
0.922456	-4.321010
0.929445	-4.879266
0.936433	-5.418226
0.943421	-5.935761
0.950410	-6.429823
0.957398	-6.898459
0.964386	-7.339815
0.971374	-7.752146
0.978363	-8.133822
0.985351	-8.483333
0.992339	-8.799297
0.999328	-9.080465
1.006316	-9.325725
1.013304	-9.534106
1.020293	-9.704786
1.027281	-9.837088
1.034269	-9.930490
1.041257	-9.984623
1.048246	-9.999272
1.055234	-9.974379
1.062222	-9.910044
1.069211	-9.806519
1.076199	-9.664215
1.083187	-9.483695
1.090176	-9.265672
1.097164	-9.011008
1.104152	-8.720710
1.111141	-8.395928
1.118129	-8.037943
1.125117	-7.648174
1.132105	-7.228160
1.139094	-6.779562
1.146082	-6.304155
1.153070	-5.803819
1.160059	-5.280532
1.167047	-4.736363
1.174035	-4.173465
1.181024	-3.594063
1.188012	-3.000448
1.195000	-2.394968
1.201989	-1.780018
1.208977	-1.158028
1.215965	-0.531459
1.222953	0.097211
1.229942	0.725497
1.236930	1.350915
1.243918	1.970990
1.250907	2.583270
1.257895	3.185336
1.264883	3.774805
1.271872	4.349347
1.278860	4.906690
1.285848	5.444629
1.292836	5.961038
1.299825	6.453875
1.306813	6.921190
1.313801	7.361135
1.320790	7.771971
1.327778	8.152074
1.334766	8.499939
1.341755	8.814192
1.348743	9.093590
1.355731	9.337027
1.362720	9.543542
1.369708	9.712317
1.376696	9.842686
1.383684	9.934132
1.390673	9.986294
1.397661	9.998966
1.404649	9.972098
1.411638	9.905795
1.418626	9.800321
1.425614	9.656092
1.432603	9.473678
1.439591	9.253801
1.446579	8.997330
1.453568	8.705280
1.460556	8.378806
1.467544	8.019198
1.474532	7.627878
1.481521	7.206394
1.488509	6.756413
1.495497	6.279715
1.502486	5.778183
1.509474	5.253802
1.516462	4.708645
1.523451	4.144868
1.530439	3.564700
1.537427	2.970436
1.544415	2.364426
1.551404	1.749065
1.558392	1.126788
1.565380	0.500055
1.572369	-0.128655
1.579357	-0.756857
1.586345	-1.382066
1.593334	-2.001809
1.600322	-2.613636
1.607310	-3.215128
1.614299	-3.803906
1.621287	-4.377641
1.628275	-4.934066
1.635263	-5.470978
1.642252	-5.986257
1.649240	-6.477862
1.656228	-6.943852
1.663217	-7.382382
1.670205	-7.791719
1.677193	-8.170245
1.684182	-8.516461
1.691170	-8.828999
1.698158	-9.106624
1.705146	-9.348237
