Actuator_mm,load_kN,Time_sec
0.00193070741261181,0.119360946655273,0.138671875
0.00473220006824704,0.323905548095703,0.23828125
0.007074442692101,0.496031494140625,0.337890625
0.00950699632085161,0.694733947753906,0.4375
0.0113777505248436,0.867429260253906,0.537109375
0.0123143463497399,1.05975732421875,0.63671875
0.0147891014421475,1.25037451171875,0.736328125
0.0173092848854139,1.396888671875,0.8359375
0.0189255606528604,1.62628186035156,0.935546875
0.022168955183588,1.78495776367188,1.03515625
0.0234030303545296,1.95782360839844,1.134765625
0.0251295023190323,2.1419326171875,1.234375
0.0268169187620515,2.32127270507813,1.333984375
0.0280836575257126,2.503794921875,1.43359375
0.031252082408173,2.68967553710938,1.533203125
0.0324030115734786,2.86564868164063,1.6328125
0.0353549621650018,3.04803247070313,1.732421875
0.0370890920748934,3.24248876953125,1.83203125
0.0380907913495321,3.4080703125,1.931640625
0.0407665174861904,3.58672900390625,2.03125
0.0421095392084681,3.7645126953125,2.130859375
0.044342679757392,3.97428759765625,2.23046875
0.0465035627712496,4.1439423828125,2.330078125
0.048294932639692,4.319591796875,2.4296875
0.0505108328070492,4.4951884765625,2.529296875
0.052869592764182,4.66742138671875,2.62890625
0.0541869121661875,4.83762646484375,2.728515625
0.0562931090826169,5.01542626953125,2.828125
0.0591986936342437,5.181486328125,2.927734375
0.0614856544416398,5.35872802734375,3.02734375
0.0634591851849109,5.53746533203125,3.126953125
0.0649695648462512,5.7277626953125,3.2265625
0.0669108630972914,5.91409033203125,3.326171875
0.0694183690939099,6.0909931640625,3.42578125
0.0705998172634281,6.258271484375,3.525390625
0.0717719158274122,6.4108095703125,3.625
0.0755414730519988,6.5627763671875,3.724609375
0.0772701314417645,6.738130859375,3.82421875
0.0784324656706303,6.9159814453125,3.923828125
0.0806610769359395,7.0514189453125,4.0234375
0.0819543565739878,7.2308876953125,4.123046875
0.0849834977998398,7.402173828125,4.22265625
0.0870050716912374,7.57049267578125,4.322265625
0.0886527559487149,7.73106298828125,4.421875
0.090453089796938,7.91037353515625,4.521484375
0.0929936722968705,8.069056640625,4.62109375
0.094799543148838,8.237376953125,4.720703125
0.0966736770351417,8.40661328125,4.8203125
0.0979481410467997,8.5612392578125,4.919921875
0.100806515547447,8.725451171875,5.01953125
0.103031037724577,8.87908203125,5.119140625
0.103866244899109,9.0382705078125,5.21875
0.106636332930066,9.21633984375,5.318359375
0.109589462226722,9.3859658203125,5.41796875
0.111281384306494,9.5338876953125,5.517578125
0.111099325295072,9.7008173828125,5.6171875
0.115373695734888,9.872044921875,5.716796875
0.116891555080656,10.0167294921875,5.81640625
0.118076321086846,10.181912109375,5.916015625
0.119916869152803,10.3388525390625,6.015625
0.122348763397895,10.517654296875,6.115234375
0.125354810734279,10.691609375,6.21484375
0.12657928164117,10.812572265625,6.314453125
0.128523344756104,10.9769140625,6.4140625
0.130602493300103,11.130958984375,6.513671875
0.131984692416154,11.2772509765625,6.61328125
0.134794856421649,11.4335732421875,6.712890625
0.136536633362994,11.584197265625,6.8125
0.139675699756481,11.7559267578125,6.912109375
0.140692136483267,11.9083515625,7.01171875
0.142912234878168,12.0776298828125,7.111328125
0.144885809277184,12.2130087890625,7.2109375
0.146696314914152,12.3767744140625,7.310546875
0.149361178046092,12.54140625,7.41015625
0.151698419358581,12.681607421875,7.509765625
0.151073269080371,12.8146298828125,7.609375
0.155180649016984,12.9597021484375,7.708984375
0.157133385073394,13.124767578125,7.80859375
0.159501621965319,13.277318359375,7.908203125
0.160581359523349,13.4080986328125,8.0078125
0.162556258146651,13.5506005859375,8.107421875
0.165031582582742,13.7156591796875,8.20703125
0.167037374922074,13.85838671875,8.306640625
0.168769809533842,14.011744140625,8.40625
0.170950588653795,14.1426064453125,8.505859375
0.172732019564137,14.287251953125,8.60546875
0.174803033587523,14.44044140625,8.705078125
0.177223308128305,14.568337890625,8.8046875
0.178446425707079,14.712505859375,8.904296875
0.180434028152376,14.8573447265625,9.00390625
0.182719755684957,14.9847109375,9.103515625
0.184389369678684,15.1279267578125,9.203125
0.18634732987266,15.270908203125,9.302734375
0.188309335499071,15.3955224609375,9.40234375
0.189992613741197,15.5374853515625,9.501953125
0.192053048522212,15.6476171875,9.6015625
0.194900741917081,15.8033037109375,9.701171875
0.196520632016473,15.94223828125,9.80078125
0.198871348402463,16.1041357421875,9.900390625
0.200350405066274,16.2083720703125,10
0.202488896320574,16.339755859375,10.099609375
0.204898839001544,16.493619140625,10.19921875
0.207569537451491,16.6251328125,10.298828125
0.208545519853942,16.742728515625,10.3984375
0.210341197089292,16.878546875,10.498046875
0.21295553597156,17.013458984375,10.59765625
0.214913263334893,17.152091796875,10.697265625
0.216928907320835,17.277388671875,10.796875
0.217910870560445,17.394623046875,10.896484375
0.220982212340459,17.539630859375,10.99609375
0.222082235268317,17.655015625,11.095703125
0.224027040530927,17.77325390625,11.1953125
0.226955482503399,17.88946875,11.294921875
0.228770542889833,18.03080859375,11.39453125
0.230017802095972,18.17235546875,11.494140625
0.233007347560488,18.295876953125,11.59375
0.234066232223995,18.38935546875,11.693359375
0.236244173720479,18.522197265625,11.79296875
0.238187072682194,18.66901953125,11.892578125
0.240942841628566,18.77886328125,11.9921875
0.242633119341917,18.919955078125,12.091796875
0.245000119321048,19.02691796875,12.19140625
0.246354757109657,19.138171875,12.291015625
0.248212571023032,19.254568359375,12.390625
0.250693876296282,19.391798828125,12.490234375
0.253225676715374,19.5183671875,12.58984375
0.254447222687304,19.613958984375,12.689453125
0.256187282502651,19.72926953125,12.7890625
